Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Loam,Soybean,815.0310856298614,25.97561542680072,True,True,Cloudy,73,7.033151091269353
West,Silt,Maize,557.8394356875892,24.929247862095963,False,False,Rainy,127,3.3286171465510868
North,Peaty,Rice,198.91744104153952,26.551800173192778,True,True,Rainy,127,4.286606601141152
East,Peaty,Cotton,607.3021682278213,17.186666121228633,False,False,Sunny,126,3.8058357892042265
North,Loam,Maize,231.1319775916616,20.28355210978096,True,False,Sunny,69,2.933652091242533
East,Chalky,Barley,830.0906817850503,15.16143593873126,True,False,Rainy,61,6.61809194958129
South,Silt,Rice,131.8450261533224,26.96161592296845,True,True,Cloudy,88,4.10443070212616
South,Loam,Soybean,435.8298090052281,24.264963428060305,False,False,Sunny,118,2.7412551134706296
West,Loam,Maize,817.6072574301073,37.25644763364404,False,True,Cloudy,115,4.698943117018338
West,Clay,Rice,942.8365533722572,32.165592641325176,False,False,Cloudy,62,5.21861310023724
South,Silt,Soybean,571.256096973128,34.15045125179599,False,False,Sunny,126,3.281854520265344
North,Silt,Maize,127.4223046069924,22.5445568361118,True,False,Cloudy,149,3.226168965791486
North,Sandy,Wheat,216.98008362779444,19.34651134462293,False,False,Rainy,121,1.9415782148256937
North,Sandy,Maize,210.7123617705116,38.56143448587174,True,True,Sunny,136,4.756931882900955
South,Loam,Wheat,484.9383724169486,25.605346271839537,False,False,Sunny,121,2.541260998839917
North,Clay,Soybean,523.4881051944474,33.332727129868026,True,True,Sunny,103,5.7231651765951135
North,Clay,Barley,200.56505273525391,37.13153437244861,False,True,Cloudy,93,2.849730257610964
North,Chalky,Barley,681.3409962583381,34.25223508346299,False,False,Cloudy,118,4.404974833563958
North,Loam,Wheat,595.1697985395012,38.36047969162608,True,False,Rainy,96,5.7141678441653205
East,Chalky,Cotton,899.4352443400808,38.62002505717727,False,True,Rainy,141,5.37421665055421
South,Loam,Soybean,546.7767016240412,30.77975533381442,True,False,Sunny,108,5.176148018480545
West,Silt,Rice,656.8081999369509,23.27188158032821,False,False,Cloudy,91,4.290090465918253
West,Silt,Maize,636.0314532567565,18.115049190948955,False,False,Rainy,137,2.52855585320682
West,Clay,Maize,780.9875051065171,25.593529686230102,False,False,Sunny,60,3.488750338982617
South,Clay,Cotton,513.0705755504391,39.96438265693435,False,True,Cloudy,120,5.4711277345821046
East,Sandy,Soybean,258.84670377284965,37.07275994865049,False,False,Sunny,99,2.301892580281202
East,Sandy,Cotton,399.6379186476013,19.16832115912718,True,False,Rainy,118,3.4431475987473057
East,Clay,Soybean,466.8741758733822,31.32463413040709,False,True,Cloudy,90,3.217582362658725
East,Silt,Cotton,676.2427313444557,19.57378238694068,False,True,Cloudy,148,4.155243670632666
West,Sandy,Rice,998.9781579290473,33.38887997216476,False,False,Cloudy,82,5.955139225565603
West,Clay,Soybean,920.6612973209704,15.67825072271624,True,True,Cloudy,108,7.244822870301841
East,Silt,Barley,450.1285422263483,35.90476547309967,True,True,Sunny,126,5.482544739725933
West,Silt,Cotton,505.5086706751026,33.84429495190096,False,True,Sunny,85,4.821422236912549
West,Chalky,Maize,412.5736095508578,30.98113771526648,True,True,Sunny,143,5.466739679090959
South,Chalky,Rice,452.8510403627471,21.49979186150721,False,True,Rainy,134,4.015839003974285
North,Chalky,Maize,605.0108791019195,36.08664663958736,True,True,Sunny,101,7.313483448937177
North,Chalky,Soybean,904.1618422535488,15.068315206365993,True,False,Cloudy,149,6.9197347670803335
West,Loam,Wheat,805.6775742151488,23.05409264955546,True,True,Cloudy,88,6.381435695825209
West,Silt,Soybean,549.9312870040854,24.64577891683275,False,False,Rainy,149,3.3350299089604123
East,Chalky,Wheat,820.2197504462416,35.450599757967424,False,False,Cloudy,109,4.3055887299757325
South,Sandy,Soybean,430.3527150465725,39.56641383798837,True,True,Sunny,135,5.342326078048766
East,Chalky,Wheat,155.40646654254326,20.239607180202142,False,False,Sunny,112,1.0822204652288494
North,Chalky,Soybean,165.79663450319967,15.186750643075174,False,False,Rainy,78,0.7223837014871277
North,Clay,Soybean,907.1460029272196,37.74584438687822,True,False,Sunny,127,6.82272749523565
North,Clay,Soybean,781.4994427500225,36.715407065981566,True,True,Sunny,96,7.6059370329652785
North,Chalky,Cotton,982.4975077311196,30.54392736583574,True,False,Rainy,118,7.5352385869614515
North,Loam,Maize,712.8221743707767,20.535930183700334,False,False,Cloudy,87,3.730022507457648
West,Clay,Rice,413.0490273860792,30.76645004566528,True,False,Rainy,77,3.741040719834536
North,Peaty,Barley,124.4755466823966,26.66072720015169,True,True,Sunny,120,5.020146079779486
North,Silt,Rice,975.0861325207836,39.84520590507768,True,True,Rainy,99,8.240162219297945
South,Chalky,Rice,822.2409217027682,30.701682044060373,False,True,Cloudy,127,5.965717735887195
East,Sandy,Cotton,828.3438216161304,25.35431098932694,True,False,Rainy,128,5.298830567292697
East,Sandy,Cotton,273.28275810345406,25.83949045913087,False,True,Rainy,117,2.7694091543328465
East,Peaty,Soybean,635.3759734476529,29.048144035120814,False,False,Cloudy,73,4.510517362795121
East,Clay,Barley,250.5301856107357,30.114393485747083,False,True,Sunny,78,2.7907714307787463
West,Chalky,Rice,878.1820533578813,35.320246738197135,False,False,Cloudy,126,5.180631456384487
East,Peaty,Soybean,426.41094026489424,22.186808849489054,True,False,Sunny,103,2.9488994933893347
South,Loam,Wheat,990.9403950857178,30.50400852070986,True,False,Rainy,119,7.536389172992067
West,Peaty,Maize,355.2800677680425,33.34089625849185,True,False,Rainy,139,4.403243509027477
East,Chalky,Barley,434.1858170623374,23.90472576726493,True,False,Rainy,129,4.30487119520861
North,Silt,Wheat,426.1540085595968,16.045657373692553,True,True,Sunny,127,5.358467411652371
West,Silt,Wheat,809.3473671588345,25.59950663753268,True,False,Rainy,88,6.836056158841939
East,Sandy,Barley,280.7537071480173,30.66113502499345,True,False,Rainy,125,2.9793233686392986
East,Silt,Wheat,882.9192832867924,38.731634926993095,True,False,Sunny,103,6.378611827532925
South,Clay,Soybean,105.4798321105349,24.145246184436957,False,False,Rainy,119,1.2116854340503818
South,Silt,Maize,811.5282478540015,36.24283213197131,True,True,Cloudy,95,6.929227333762735
South,Clay,Maize,320.68123478773515,29.98727211592125,False,True,Cloudy,125,3.6994704933789153
East,Silt,Maize,339.73397458339537,34.73142608164164,True,True,Cloudy,86,4.19515628307639
North,Chalky,Wheat,578.780922551462,17.05117907076184,True,True,Sunny,80,6.348676212011081
South,Clay,Cotton,707.0127826984356,27.93796928416653,True,True,Cloudy,117,7.754075139432365
East,Clay,Barley,852.8045637100507,29.62783488301177,False,True,Cloudy,79,5.443504854989965
North,Peaty,Barley,703.6668062943316,35.06067682739858,False,False,Cloudy,143,4.731690299299817
North,Clay,Maize,703.6394969590053,39.96273190405192,False,True,Cloudy,107,5.264016829249854
West,Clay,Maize,620.1840452917111,28.25241831058345,False,True,Sunny,120,4.492755557447608
South,Loam,Rice,252.0509640909296,29.953639467726237,True,True,Cloudy,61,4.523351225908499
West,Sandy,Wheat,944.0186751356964,27.55828002308583,False,True,Rainy,141,7.183778054100418
South,Chalky,Barley,712.5575941151737,15.08899631806791,True,False,Rainy,89,4.953448114109574
North,Chalky,Rice,963.2821978393092,15.816846056051556,True,True,Sunny,129,7.950705837017113
North,Clay,Soybean,206.6010060695414,31.366073967132834,False,True,Sunny,121,2.646960026068905
East,Loam,Rice,794.6291034084204,32.87233188039286,False,True,Sunny,105,6.578923806334657
South,Peaty,Rice,613.7313263284442,18.3447063339256,True,False,Rainy,125,4.759063284050281
East,Peaty,Cotton,292.2296019956436,24.705726199436207,False,True,Rainy,95,2.930735355855916
South,Sandy,Soybean,531.9882780988901,19.781258174904107,True,True,Sunny,68,5.541493041487255
West,Chalky,Rice,213.11649476681995,18.88802236977504,False,False,Rainy,75,1.237144518380353
East,Silt,Rice,561.3390250098458,32.27095161271566,True,True,Sunny,136,5.845417644233897
South,Silt,Rice,700.0765187839952,27.318256803936123,False,False,Rainy,94,3.622953417840825
East,Silt,Cotton,856.90170935816,31.441772083861757,False,True,Cloudy,114,6.01178734022409
South,Silt,Barley,937.744698462722,32.11981477507544,True,False,Rainy,120,7.015923700068077
North,Chalky,Barley,741.9402197115561,27.58565463813693,False,True,Sunny,80,5.841462431664912
South,Chalky,Rice,454.3312714018039,17.101572224720595,False,True,Cloudy,124,3.221948030570191
North,Peaty,Rice,340.4507030767778,19.17661912216663,False,True,Cloudy,70,2.9655852911559077
South,Silt,Wheat,175.8251939757458,16.611719191061216,False,False,Sunny,140,0.2958551562713455
South,Sandy,Maize,907.4336108023774,31.77478304722148,True,False,Rainy,67,6.566400969784759
West,Silt,Cotton,759.5786428655795,37.58672567335664,True,False,Sunny,112,5.439821023601807
North,Peaty,Cotton,901.7950901316738,21.559290017046703,False,False,Sunny,81,5.131605330162486
West,Loam,Wheat,817.0559715091462,29.44712079602253,False,False,Rainy,98,4.275407383839863
East,Silt,Wheat,384.4524463115536,28.88614746355844,False,True,Sunny,123,3.839861400348266
West,Loam,Rice,732.3334202913833,39.809620323750494,True,True,Rainy,142,7.3413090478977505
West,Chalky,Barley,285.6537041591651,39.97004624235616,True,False,Rainy,111,3.08072637053551
East,Chalky,Rice,573.1374435430532,28.260589246610365,False,True,Rainy,111,3.739082569679173
West,Silt,Cotton,270.38293646900456,33.34117637422386,True,False,Cloudy,83,4.436017423519859
North,Sandy,Barley,287.0275855946592,37.989150268659024,False,False,Sunny,100,1.4336645642209511
North,Loam,Maize,381.0720932532955,34.34162247954669,False,True,Cloudy,109,3.677646494431358
South,Loam,Rice,269.9389331215077,36.84905519093621,False,False,Cloudy,91,1.3940781700240177
West,Peaty,Cotton,665.7230014728339,20.20686481799068,False,True,Cloudy,113,5.094393614899282
North,Clay,Rice,382.1228861098822,29.16322176267632,True,False,Rainy,75,3.7826060094760217
East,Clay,Wheat,423.330479227716,26.009640894369767,False,True,Sunny,69,3.972575812602418
North,Peaty,Soybean,480.0203502510624,27.24269378948816,False,True,Rainy,106,3.869647048124032
East,Loam,Soybean,457.3236282499384,26.335735396097384,True,True,Rainy,63,5.360103846583002
West,Loam,Wheat,794.1078615494546,27.49865309973188,False,True,Sunny,148,5.733734332207565
North,Loam,Soybean,631.0147860810652,20.3639227938896,True,False,Rainy,110,4.302726584958105
North,Silt,Barley,206.89772331289143,35.3948454355569,False,True,Cloudy,63,2.967223441372382
North,Sandy,Rice,985.110446228234,17.159833943856768,False,False,Sunny,65,4.461871586687356
West,Peaty,Cotton,157.6494080194412,37.56718484671596,False,False,Cloudy,68,1.301612931379915
North,Silt,Cotton,288.6098489016272,18.767834048925533,False,True,Rainy,96,2.9236816300706105
West,Sandy,Soybean,383.5990443969683,28.16128490139375,True,False,Cloudy,141,3.8751241835322814
West,Sandy,Cotton,789.0509955409203,36.846832937841086,True,True,Cloudy,137,7.361047780594195
North,Chalky,Cotton,766.161393678362,38.917240213610896,False,False,Sunny,120,4.885689053847495
West,Peaty,Maize,155.73868251077084,20.81416531217256,False,True,Sunny,89,2.3972105178823604
East,Loam,Barley,934.2596818485388,34.19570516378927,False,True,Rainy,116,5.907057407548522
East,Sandy,Maize,993.7474251812188,26.290470359790387,False,True,Sunny,115,6.457989181961546
East,Clay,Soybean,587.4674285028602,24.95739639146206,False,False,Cloudy,67,3.892567773943486
South,Peaty,Cotton,252.3511573626988,16.816667275614776,False,False,Cloudy,125,1.5839380555568223
North,Loam,Cotton,396.8717810901543,16.81459959814363,True,False,Sunny,78,4.440941863545056
East,Peaty,Rice,513.4543923259057,31.65108906144594,True,False,Rainy,146,4.399248304166606
South,Clay,Barley,529.5554444629388,19.91266316602677,True,True,Sunny,117,6.189479793022581
East,Chalky,Rice,811.2368662515238,35.36528373814176,False,False,Rainy,107,5.077373405030018
West,Clay,Barley,111.3442037535402,15.275400636791682,False,False,Rainy,97,0.4384485018547901
West,Silt,Cotton,860.6534847492038,26.59905870940525,False,True,Cloudy,132,5.8455378182584
South,Silt,Cotton,406.4353696661816,31.89176323410184,True,False,Rainy,146,4.4442607751332845
West,Peaty,Maize,358.5627626997924,38.88786779883305,True,False,Cloudy,91,3.621234922073051
North,Clay,Wheat,605.999585848026,17.852743743743957,True,False,Sunny,124,4.589355640907344
South,Loam,Barley,757.7968724703878,37.93072735937821,True,True,Cloudy,109,7.582711138860109
North,Loam,Soybean,844.4609713510544,16.012800531599495,False,True,Rainy,61,5.555668977236759
West,Chalky,Barley,649.800344357153,29.635436740502165,True,True,Rainy,72,5.860336394277485
North,Peaty,Barley,847.0070725075122,33.55199807093035,True,True,Sunny,93,7.66504603498762
South,Peaty,Wheat,999.6650349955772,18.98792909117527,True,False,Cloudy,124,6.991709782534778
East,Peaty,Soybean,268.6924113720224,21.23045502432048,True,True,Rainy,123,4.237457898431851
East,Clay,Wheat,381.9026437373606,24.464648964923093,True,True,Cloudy,64,5.118064824097772
South,Peaty,Maize,382.4337778191336,30.074021170367335,False,True,Cloudy,125,4.347460993063351
North,Clay,Barley,217.3828148018852,34.66487872571521,True,True,Sunny,135,5.3664861770022325
West,Sandy,Soybean,481.8381993611174,25.415935193505767,False,True,Cloudy,141,4.0490767957642655
South,Clay,Maize,947.9417773218544,36.79132440988021,False,True,Rainy,117,6.347601590226522
West,Chalky,Rice,481.6632888575696,23.881010806322514,False,False,Cloudy,114,2.7384674061177523
North,Silt,Maize,412.2455995343336,22.975263561744484,True,True,Rainy,71,4.68984844284946
West,Peaty,Cotton,505.54576329225176,26.545999284464877,False,False,Sunny,94,3.753880857917545
West,Sandy,Cotton,803.3753621375987,36.298974592240015,True,False,Cloudy,96,6.15367941260367
South,Loam,Wheat,324.96743349766007,17.3387414076722,True,False,Sunny,133,2.8211434620549585
South,Chalky,Rice,200.4894302182558,22.2650710031168,True,False,Cloudy,144,2.7794878513233927
North,Loam,Cotton,193.13702328757356,16.600453814255058,True,False,Rainy,112,2.3183041117296117
East,Chalky,Maize,810.6887153622777,30.17784662139971,False,True,Rainy,98,6.276883341267385
West,Chalky,Wheat,701.9756509332095,21.63626363494317,True,False,Sunny,65,5.496038872266185
West,Chalky,Soybean,676.6913132970221,22.631895731950912,False,False,Cloudy,67,4.630954203147821
North,Sandy,Wheat,502.7014901122487,28.39407674215173,False,False,Rainy,104,3.220021587230749
West,Clay,Rice,846.5729669753151,36.93036377559929,False,True,Sunny,121,6.078762159011037
West,Silt,Wheat,138.77933385056093,19.17406731451508,True,True,Sunny,77,2.8787126081569
East,Chalky,Cotton,287.7521754796547,21.2016025306194,True,True,Rainy,69,4.70523816551072
West,Clay,Soybean,147.49329414214512,17.649484432370297,False,False,Rainy,138,1.0791164437590015
North,Sandy,Wheat,744.1060347447184,15.825394687406,False,False,Sunny,119,4.010582375477172
West,Sandy,Barley,738.571675418074,31.79885117865997,True,False,Cloudy,132,5.962211725254063
North,Peaty,Barley,640.0710473283114,36.54691407044346,True,True,Rainy,116,6.061146972203804
West,Peaty,Cotton,841.9245385858959,22.0162748482954,True,True,Rainy,123,6.859673475564529
East,Loam,Soybean,620.2057700438149,26.75689346432287,False,False,Sunny,121,3.963653253931705
West,Sandy,Rice,377.3910801546783,33.43923573126766,False,False,Rainy,144,2.6758979087186696
North,Silt,Rice,709.8405721720723,27.98141076134036,False,False,Rainy,122,3.624385293597189
West,Chalky,Maize,140.19476018353325,27.48210400786139,False,True,Rainy,75,2.689586338770132
South,Silt,Rice,174.61710289950514,29.94428800718268,False,True,Cloudy,140,2.7168972281776327
North,Silt,Rice,695.6863317902175,28.25338635214919,True,True,Cloudy,75,5.940310273118143
South,Peaty,Barley,544.776229397352,32.72034995516389,False,False,Sunny,85,3.092399772326882
South,Peaty,Barley,542.2799779796934,39.2546791264199,False,False,Rainy,132,3.939179368714146
South,Sandy,Maize,802.3634548786888,27.26852226812097,True,False,Rainy,106,7.04249958378969
South,Silt,Wheat,485.2005976501098,17.376311863509002,True,True,Cloudy,84,5.572994875101639
North,Loam,Rice,770.2754684788697,29.104702715135595,True,False,Sunny,74,6.581904958257401
West,Chalky,Barley,836.1063906225652,24.026396788388386,True,False,Rainy,109,5.141140709798711
West,Chalky,Cotton,499.272657600963,37.91006038687462,False,False,Cloudy,86,3.6392405596864537
West,Loam,Maize,321.2149241667729,30.020748541272702,True,True,Sunny,146,5.136322697829373
South,Loam,Cotton,437.7554441887058,21.82600672337126,False,False,Cloudy,140,3.2037912559774777
East,Clay,Maize,389.6726727238167,27.947634424905612,True,True,Sunny,137,4.419716353449203
North,Silt,Rice,497.0165747865777,35.00064890888399,True,False,Cloudy,117,4.774429170985816
East,Silt,Barley,103.20666961639364,17.985864668282943,False,True,Rainy,124,2.5987300405207
South,Peaty,Soybean,876.6164611804741,24.265029436591146,True,True,Sunny,110,7.46294050913903
East,Peaty,Cotton,276.9419434633122,24.15723087157862,False,True,Rainy,75,3.668811561386871
West,Sandy,Soybean,251.0919863869783,36.97416291821192,False,True,Rainy,137,2.6116200534766274
North,Peaty,Rice,762.0439544961822,17.57435744965892,False,False,Sunny,73,3.2471926070819253
